year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2012,UC Santa Barbara,2262,810,1755,227,593,417,601,363,756,1118,463,172,155,367,539
2012,Chattanooga,2260,765,1848,240,723,490,713,341,843,1184,445,201,36,442,554
2012,Northwestern State,2259,789,1850,193,624,488,799,371,728,1099,411,280,203,471,633
2012,Notre Dame,2257,781,1801,221,665,474,673,313,765,1078,497,177,114,343,469
2012,Michigan,2255,808,1778,276,788,363,503,264,725,989,431,168,72,369,529
2012,St. Bonaventure,2254,770,1687,174,504,538,708,345,726,1071,441,186,133,451,592
2012,Duquesne,2252,806,1782,199,592,441,660,285,595,879,473,240,114,374,540
2012,North Texas,2250,818,1884,159,495,455,639,365,828,1192,383,200,130,464,559
2012,Tennessee State,2249,774,1772,203,586,498,725,336,715,1051,415,248,113,493,607
2012,Coastal Carolina,2248,853,1753,150,440,392,582,343,774,1117,406,203,120,429,538
2012,Colorado State,2243,764,1620,189,472,526,686,234,714,948,389,172,60,407,605
2012,Lipscomb,2242,802,1852,235,637,403,634,325,709,1034,438,225,83,466,534
2012,Montana,2239,781,1689,195,524,482,673,264,722,986,436,230,115,399,586
2012,North Carolina A&T,2236,778,1852,224,667,453,698,330,746,1075,409,235,108,501,617
2012,N.J.I.T.,2236,787,1861,258,732,404,575,319,744,1063,413,232,97,403,644
2012,UNC Greensboro,2231,791,1961,222,656,427,623,387,665,1051,370,240,85,484,675
2012,Loyola (MD),2222,755,1773,164,483,548,762,379,695,1073,393,255,146,445,625
2012,Northern Iowa,2216,754,1751,267,691,441,596,246,775,1021,384,203,63,369,534
2012,Austin Peay,2214,792,1781,139,433,491,732,350,662,1012,388,229,115,466,574
2012,Coppin State,2213,756,1749,289,792,412,596,291,671,962,443,173,53,386,501
2012,Oklahoma State,2209,746,1756,211,633,506,685,243,746,988,375,214,140,396,628
2012,Houston Baptist,2208,787,1860,153,479,481,704,361,650,1010,373,225,51,470,653
2012,Richmond,2207,724,1693,250,699,509,667,272,652,923,397,194,160,365,558
2012,McNeese State,2207,804,1904,173,539,426,632,378,750,1128,346,222,120,405,584
2012,Delaware,2206,746,1749,169,542,545,761,286,815,1100,302,150,160,412,566
2012,Providence,2203,772,1806,158,447,501,712,372,727,1099,433,170,166,391,542
2012,High Point,2203,746,1698,263,656,448,654,303,677,979,389,174,88,386,576
2012,Liberty,2201,811,1791,125,396,453,635,311,719,1030,438,169,77,386,554
2012,Arkansas State ,2198,765,1772,176,476,492,737,340,725,1065,328,210,77,460,529
2012,Maryland,2198,743,1747,173,510,539,812,356,752,1108,339,137,139,425,561
2012,Southeast Missouri State,2192,819,1724,181,490,373,590,309,702,1011,462,156,108,405,581
2012,Charleston,2191,754,1770,245,726,438,683,313,732,1045,371,229,115,408,496
2012,Louisiana,2189,767,1788,172,525,483,765,339,815,1154,370,188,150,520,641
2012,UC Irvine,2179,776,1861,250,700,377,592,336,774,1110,492,155,128,489,597
2012,Milwaukee,2178,746,1789,264,764,422,689,337,760,1096,426,208,87,465,581
2012,Cleveland State,2177,804,1797,217,598,352,497,328,660,988,449,278,110,458,692
2012,Marist,2176,721,1733,203,569,531,734,304,702,1006,385,187,140,481,519
2012,Florida A&M,2175,820,2018,183,568,352,572,429,685,1113,344,269,145,520,671
2012,Elon,2175,770,1831,238,671,397,589,297,765,1061,407,149,82,429,570
2012,Fresno State,2170,745,1820,194,617,486,674,328,644,971,373,235,102,353,636
2012,North Florida,2168,787,1720,201,561,393,645,335,713,1048,392,186,104,495,589
2012,UCF,2166,767,1776,178,592,452,722,383,738,1120,375,207,142,417,552
2012,Lafayette,2161,723,1649,283,735,433,565,191,637,828,385,164,80,391,600
2012,LSU,2157,791,1947,173,530,402,582,392,748,1139,415,232,128,429,590
2012,North Dakota,2153,762,1725,201,609,428,679,287,771,1057,401,206,139,464,559
2012,Houston,2152,795,1714,164,464,398,564,330,710,1039,396,159,147,438,496
2012,Omaha,2150,797,1760,202,607,354,509,263,692,955,477,181,83,390,479
2012,Virginia Tech,2147,754,1796,205,561,434,599,335,705,1040,386,183,107,391,581
2012,Pennsylvania ,2146,767,1732,238,637,374,513,250,665,915,447,242,83,414,645
2012,Jacksonville State,2143,748,1760,144,532,503,742,346,682,1028,399,253,125,442,635
2012,Oklahoma,2142,794,1827,141,401,413,568,368,717,1084,432,192,96,396,536
